date,content
2019,"@techiegirlms @DevinNunes @POTUS @FLOTUS @VP @SecondLady @Cabinet @Scavino45 @parscale @WhiteHouse @foxandfriends @GovRonDeSantis @FLCaseyDeSantis @LtGovNunez @LaraLeaTrump @EricTrump @DonaldJTrumpJr @kimguilfoyle @TrumpWarRoom @KhaledAlwaleed 🙄Someone would do better if they stuck a Beyond Meat-less burger in their mouth so I wouldn’t have to hear their Hate filled reply😽

🍔👅🐄🍔👅🐄🍔👅🐄🍔👅🐄
🇺🇸😛👄Moo mooooo

I💛you @BeyondMeat I’m waiting for a # Beyond🥩Steak😻🙏😋
(🥩=last meat I gave up :Feb 2008🏆)
🥰💋🐾 https://t.co/bkIj0MZPHY"
2019,"@DevinNunes Happy🇺🇸🍔Day
@POTUS @FLOTUS @VP @SecondLady @Cabinet @Scavino45 @parscale @WhiteHouse @foxandfriends @GovRonDeSantis @FLCaseyDeSantis @LtGovNunez @LaraLeaTrump @EricTrump @DonaldJTrumpJr @kimguilfoyle @TrumpWarRoom 
🇺🇸Beyond Meat🏆🍔from🇺🇸BurgerFi
is soooo😋Yummy! @KhaledAlwaleed https://t.co/hZAou5PHhH"
2019,"@bokkiedog @NerdyKetoRN @GrassBased @FructoseNo @ProfTimNoakes @drsplace @fleroy1974 @GHGGuru @DrEades @GeorgiaEdeMD @KetoCarnivore @drdairy50 well, this may be the first time I disagree with you....beyond meat is fake meat"
2019,"$10.00 #shoppingtrip  aldiusa #aldihaul #aldifinds  @beyondmeat $4.49 #burger #plantbased #plantbaseddiet #carrots @chiquita #bananas #galaapples #couponwoke #staywoke @ Orlando, Florida https://t.co/ET3wMaQeqQ"
2019,@HarvardHealth Beyond meat is ultra-processed while under the guise of saving the planet...yeah right ..  follow the money https://t.co/e9eEOtqc2Y
2019,"Had to my #Veggieburger made from real vegetables right at @shulaburger 
🚫🍔 #impossibleburger or #beyondmeat orders from the @servantofhealth follow him if trying to eat healthy and are a #foodaddict @ Shula Burger https://t.co/mXmce3ur6E"
2019,After a tasty @beyondmeat Burger and homemade onion rings... time to serve up tonight's dessert!  @realreddiwip  #Mmmmm #sooogood #vegan #veganfood #veganfoodshare #veganfoodporn #whatveganseat #plantbaseddiet… https://t.co/WWoL0zSugb
2019,"OK, thumbs up on @BeyondMeat in Rudy’s sauce! I thought I’d never have Rudy’s again. Whew! 

#ClimateAction takes many forms! https://t.co/5Rp8tByX17"
2019,Potentially life-changing moment: making Rudy’s spaghetti sauce with @BeyondMeat patties crumbled in to the sauce. Stay tuned! https://t.co/olEvIK6EPq
2019,@blythebrum @BeyondMeat @IsomPhilips
2019,And we have a WINNER! Congrats @colleen_morgan you won a meal for 2! DM us for details to redeem.  Don't forget to stop by our Davie location for our launch of #beyondmeat.  Open daily 11 am to 10 pm!… https://t.co/2u5kRQDa3h
2019,"Watch out @BeyondMeat 🤤 if the product tastes identical while being better for you and the world, wouldn’t it be an innovation to explore? https://t.co/ILiXMJUoWQ"
2019,"So Subway is rolling out with @BeyondMeat meatball subs (was my fave sub on the menu) haven’t had a meatball sub in quite some time so I’m looking forward to tasting this. #subway #beyondmeat #meatball 

Would you try it? https://t.co/YA5z1YRP7N"
2019,"Mentioned in the article, LaCroix wasn’t anything special. There are tons of sparkling waters in the market. 

Beyond Meat is different, it provides a legitimate alternative to burgers that other brands have failed to do perfectly. This isn’t sparkling water. https://t.co/dARyxmyelZ"
2019,@SarahKSilverman @CarlsJr @BeyondMeat With the impossible burger...
2019,"@chuckwoolery Already happening. Impossible burger. Beyond meat, etc. Use aborted fetal tissue.
SOYLENT GREEN IS PEOPLE!"
2019,@Kevin_Clair_Jax @blythebrum @BeyondMeat Good to know!
2019,@BURGERFI @Dee0481 I could not agree more. On kids eat free Tuesdays we have to order a cheeseburger and substitute it for a veggie patty @BURGERFI love the @BeyondMeat option!
2019,"@blythebrum @BeyondMeat Okay, I'll BOLO for them!"
2019,"@blythebrum @BeyondMeat Were you out somewhere or made it at home? I'd like to try one... I'm a big black bean/veggie burger fan, so this sounds good!"
2019,🚨 Save the date. Saturday Sep 7th we are lunching our @beyondmeat addition to the menu. The first Mexican restaurant in South florida to serve the new 100% plant base #beyondbeef to our tacos and burritos!… https://t.co/haVvQVwuNw
2019,After a tasty @beyondmeat Burger and homemade onion rings... time to serve up tonight's dessert!  @realreddiwip  #Mmmmm #sooogood #vegan #veganfood #veganfoodshare #veganfoodporn #whatveganseat #plantbaseddiet… https://t.co/5RkFqU218K
